seed,rich,fresh,omega,window,step,candidate,accepted,prior_candidate_requests,prior_site_requests,repeated_earlier_window,k_before,x,y,sigma,coverage,local_residual_mse,g,h,score
19,1,1,0.3,0,560,28,1,0,0,0,12,8e-1,2e-1,9e-2,9.4965845e-1,3.6042452503121184e-4,-2.7384167e-3,8.4329826e-1,4.446188e-6
19,1,1,0.3,0,600,40,1,0,0,0,13,8e-1,8e-1,9e-2,9.496584e-1,3.511151481233444e-4,1.208021e-3,3.5013515e-1,2.0839304e-6
19,1,1,0.3,0,640,36,1,0,0,0,14,8e-1,6e-1,9e-2,8.788577e-1,8.628716768124036e-4,8.607792e-4,1.5435015e-1,2.4001947e-6
19,1,1,0.3,0,680,39,1,0,0,0,15,6e-1,8e-1,9e-2,8.788577e-1,1.1926915732816326e-4,3.0335432e-3,1.1019125e0,4.175642e-6
19,1,1,0.3,0,720,27,1,0,0,0,16,6e-1,2e-1,9e-2,8.7885773e-1,8.19455222088287e-5,-1.0031176e-3,1.0045831e0,5.008272e-7
19,1,1,0.3,0,760,30,1,0,0,0,17,4e-1,4e-1,9e-2,8.1333554e-1,5.059963734681794e-5,4.4877804e-4,2.059527e-1,4.889514e-7
19,1,1,0.3,0,800,33,1,0,0,0,18,2e-1,6e-1,9e-2,8.7885773e-1,9.948554604058158e-5,6.84212e-4,6.165177e-1,3.7966961e-7
19,1,1,0.3,0,840,31,1,0,0,0,19,6e-1,4e-1,9e-2,8.133355e-1,1.1176896174735754e-4,-5.700377e-4,4.8578873e-1,3.3444886e-7
19,1,1,0.3,0,880,29,1,0,0,0,20,2e-1,4e-1,9e-2,8.788578e-1,4.800185815207482e-5,2.0418497e-4,1.0305984e-1,2.0226841e-7
19,1,1,0.3,0,920,32,1,0,0,0,21,8e-1,4e-1,9e-2,8.7885773e-1,1.0722588121944852e-4,-4.3882392e-4,3.9132282e-1,2.460455e-7
19,1,1,0.3,0,960,14,1,0,1,0,22,4e-1,4e-1,1.4e-1,1e0,3.587000751598033e-5,-3.5033392e-4,4.9313366e-1,1.2444279e-7
19,1,1,0.3,0,1000,38,1,0,0,0,23,4e-1,8e-1,9e-2,8.7885773e-1,4.701735491488707e-5,-4.3078768e-4,1.2503687e0,7.4209325e-8
19,1,1,0.3,0,1040,24,1,0,1,0,24,8e-1,8e-1,1.4e-1,1e0,6.733393832260673e-5,-2.2713536e-4,2.95611e-1,8.7260744e-8
19,1,1,0.3,0,1080,15,0,0,1,0,25,6e-1,4e-1,1.4e-1,1e0,4.7690882327942926e-5,-2.1679726e-4,8.95426e-1,2.6245079e-8
19,1,1,0.3,0,1120,21,0,0,1,0,25,2e-1,8e-1,1.4e-1,1e0,2.6097569654262012e-5,8.348001e-5,2.447117e-1,1.4239024e-8
19,1,1,0.3,0,1160,22,0,0,1,0,25,4e-1,8e-1,1.4e-1,1e0,5.0750840040657024e-5,-1.4225964e-4,6.908822e-1,1.4646349e-8
19,1,1,0.3,0,1200,22,0,1,2,0,25,4e-1,8e-1,1.4e-1,1e0,5.047921602673703e-5,-1.4387537e-4,6.867138e-1,1.5071869e-8
19,1,1,0.3,1,1240,16,0,0,1,0,25,8e-1,4e-1,1.4e-1,1e0,2.6221300220815653e-4,2.1006146e-3,4.4019452e-1,5.0120816e-6
19,1,1,0.3,1,1280,26,0,0,0,0,25,4e-1,2e-1,9e-2,8.788578e-1,2.4444297927269206e-4,9.601661e-4,4.9107173e-1,9.3868056e-7
19,1,1,0.3,1,1320,34,0,0,0,0,25,4e-1,6e-1,9e-2,8.133355e-1,9.628727868402325e-5,1.1856732e-3,1.1473635e0,6.1263097e-7
19,1,1,0.3,1,1360,15,0,1,2,1,25,6e-1,4e-1,1.4e-1,1e0,1.3882169427980898e-4,2.2601327e-3,2.351986e0,1.0859333e-6
19,1,1,0.3,1,1400,16,0,1,2,0,25,8e-1,4e-1,1.4e-1,1e0,2.3251652674186307e-4,4.892525e-3,2.1317875e0,5.6142553e-6
19,1,1,0.3,1,1440,15,0,2,3,1,25,6e-1,4e-1,1.4e-1,1e0,1.425905076414416e-4,3.3106692e-3,3.555713e0,1.5412564e-6
19,1,1,0.3,1,1480,15,0,3,4,1,25,6e-1,4e-1,1.4e-1,1e0,1.6397993691381758e-4,5.4474655e-3,4.128548e0,3.593864e-6
19,1,1,0.3,1,1520,15,0,4,5,1,25,6e-1,4e-1,1.4e-1,1e0,1.622790673514009e-4,5.61489e-3,4.5857296e0,3.4375105e-6
19,1,1,0.3,1,1560,15,0,5,6,1,25,6e-1,4e-1,1.4e-1,1e0,1.3514825317528288e-4,2.4999355e-3,4.8154583e0,6.489182e-7
19,1,1,0.3,1,1600,34,0,1,1,0,25,4e-1,6e-1,9e-2,8.133355e-1,6.164184966823903e-5,6.3396385e-4,7.6301855e-1,2.6336855e-7
19,1,1,0.3,1,1640,16,0,2,3,0,25,8e-1,4e-1,1.4e-1,1e0,1.8127226060672726e-4,4.263457e-3,5.0665674e0,1.7938244e-6
19,1,1,0.3,1,1680,19,0,0,1,0,25,6e-1,6e-1,1.4e-1,1e0,1.9956464767258551e-4,-1.4702269e-3,2.7947161e0,3.8672394e-7
19,1,1,0.3,1,1720,15,0,6,7,1,25,6e-1,4e-1,1.4e-1,1e0,1.5849655369986815e-4,6.1194203e-3,6.242903e0,2.99919e-6
19,1,1,0.3,1,1760,16,0,3,4,0,25,8e-1,4e-1,1.4e-1,1e0,1.964675532877995e-4,5.7685995e-3,5.581956e0,2.980742e-6
19,1,1,0.3,1,1800,16,0,4,5,0,25,8e-1,4e-1,1.4e-1,1e0,1.8180138514187322e-4,4.7122687e-3,6.101157e0,1.8197759e-6
19,1,1,0.3,1,1840,16,0,5,6,0,25,8e-1,4e-1,1.4e-1,1e0,1.7395557322049288e-4,3.921145e-3,6.4917054e0,1.1842327e-6
19,1,1,0.3,1,1880,16,0,6,7,0,25,8e-1,4e-1,1.4e-1,1e0,1.77909608809222e-4,4.4496083e-3,6.5503254e0,1.5113001e-6
19,1,1,0.3,1,1920,16,0,7,8,0,25,8e-1,4e-1,1.4e-1,1e0,1.807831290578779e-4,4.7955676e-3,6.626762e0,1.7351965e-6
19,1,1,0.3,1,1960,16,0,8,9,0,25,8e-1,4e-1,1.4e-1,1e0,1.811322904290525e-4,4.855802e-3,6.7472405e0,1.747293e-6
19,1,1,0.3,1,2000,16,0,9,10,0,25,8e-1,4e-1,1.4e-1,1e0,1.8132471837360308e-4,4.88846e-3,6.849337e0,1.7444785e-6
19,1,1,0.3,1,2040,16,0,10,11,0,25,8e-1,4e-1,1.4e-1,1e0,1.8205253914866545e-4,4.9687615e-3,6.9146833e0,1.7852293e-6
19,1,1,0.3,1,2080,16,0,11,12,0,25,8e-1,4e-1,1.4e-1,1e0,1.806447704933652e-4,4.8251017e-3,7.0125837e0,1.6599877e-6
19,1,1,0.3,1,2120,16,0,12,13,0,25,8e-1,4e-1,1.4e-1,1e0,1.7804789306159524e-4,4.530503e-3,7.122228e0,1.4409435e-6
19,1,1,0.3,1,2160,16,0,13,14,0,25,8e-1,4e-1,1.4e-1,1e0,1.773259966618568e-4,4.43707e-3,7.160137e0,1.3748054e-6
19,1,1,0.3,1,2200,16,0,14,15,0,25,8e-1,4e-1,1.4e-1,1e0,1.7560640759386027e-4,4.2198347e-3,7.205739e0,1.2356126e-6
19,1,1,0.3,1,2240,16,0,15,16,0,25,8e-1,4e-1,1.4e-1,1e0,1.7393616679564012e-4,3.9989823e-3,7.232124e0,1.1056128e-6
19,1,1,0.3,1,2280,16,0,16,17,0,25,8e-1,4e-1,1.4e-1,1e0,1.723030924002635e-4,3.7745452e-3,7.240916e0,9.837976e-7
19,1,1,0.3,1,2320,16,0,17,18,0,25,8e-1,4e-1,1.4e-1,1e0,1.7071845608349341e-4,3.5492328e-3,7.233095e0,8.7079275e-7
19,1,1,0.3,1,2360,19,0,1,2,0,25,6e-1,6e-1,1.4e-1,1e0,1.8488906227623054e-4,-2.2039316e-3,3.048528e0,7.966655e-7
19,1,1,0.3,1,2400,19,0,2,3,0,25,6e-1,6e-1,1.4e-1,1e0,1.842654067319291e-4,-2.1071767e-3,3.043936e0,7.293507e-7
19,1,1,0.3,2,2440,12,0,0,1,0,25,8e-1,2e-1,1.4e-1,1e0,6.903192231982172e-4,-3.5984484e-3,4.6715248e-1,1.385932e-5
19,1,1,0.3,2,2480,22,0,2,3,1,25,4e-1,8e-1,1.4e-1,1e0,2.18531304787942e-4,-3.3928347e-3,3.5106063e-1,1.639507e-5
19,1,1,0.3,2,2520,34,0,2,2,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.6524839512407786e-4,1.1518538e-3,3.5379013e-1,1.8750767e-6
19,1,1,0.3,2,2560,26,0,1,1,1,25,4e-1,2e-1,9e-2,8.788578e-1,4.003214904885081e-4,9.0540876e-4,5.328471e-1,7.69231e-7
19,1,1,0.3,2,2600,20,0,0,1,0,25,8e-1,6e-1,1.4e-1,1e0,2.8650142919568234e-4,-2.7571786e-3,9.091316e-1,4.1809317e-6
19,1,1,0.3,2,2640,22,0,3,4,1,25,4e-1,8e-1,1.4e-1,1e0,9.411400117430047e-5,1.5729705e-3,3.6596617e-1,3.3804165e-6
19,1,1,0.3,2,2680,26,0,2,2,1,25,4e-1,2e-1,9e-2,8.788578e-1,3.110032585365402e-4,6.4216385e-4,4.746775e-1,4.3437325e-7
19,1,1,0.3,2,2720,26,0,3,3,1,25,4e-1,2e-1,9e-2,8.788578e-1,2.9361835617301235e-4,5.4466486e-4,4.752225e-1,3.1212727e-7
19,1,1,0.3,2,2760,26,0,4,4,1,25,4e-1,2e-1,9e-2,8.788578e-1,2.78977251200692e-4,4.7219836e-4,4.7649974e-1,2.3396791e-7
19,1,1,0.3,2,2800,11,0,0,1,0,25,6e-1,2e-1,1.4e-1,1e0,2.5480889654624857e-4,6.8196794e-4,1.0408589e0,2.2341177e-7
19,1,1,0.3,2,2840,11,0,1,2,0,25,6e-1,2e-1,1.4e-1,1e0,2.4543229105489895e-4,7.1230857e-4,1.042275e0,2.4340196e-7
19,1,1,0.3,2,2880,11,0,2,3,0,25,6e-1,2e-1,1.4e-1,1e0,2.3703749673535104e-4,7.4115605e-4,1.0464505e0,2.6246454e-7
19,1,1,0.3,2,2920,11,0,3,4,0,25,6e-1,2e-1,1.4e-1,1e0,2.2927328919805686e-4,7.686499e-4,1.0522686e0,2.807376e-7
19,1,1,0.3,2,2960,11,0,4,5,0,25,6e-1,2e-1,1.4e-1,1e0,2.2191596620167264e-4,7.9546217e-4,1.0591909e0,2.9869975e-7
19,1,1,0.3,2,3000,11,0,5,6,0,25,6e-1,2e-1,1.4e-1,1e0,2.148212514812686e-4,8.218071e-4,1.066998e0,3.164799e-7
19,1,1,0.3,2,3040,11,0,6,7,0,25,6e-1,2e-1,1.4e-1,1e0,2.0788702189544796e-4,8.48197e-4,1.0756404e0,3.344232e-7
19,1,1,0.3,2,3080,11,0,7,8,0,25,6e-1,2e-1,1.4e-1,1e0,2.0103467758103634e-4,8.746833e-4,1.0851827e0,3.525079e-7
19,1,1,0.3,2,3120,11,0,8,9,0,25,6e-1,2e-1,1.4e-1,1e0,1.9418115753258464e-4,9.013518e-4,1.0957552e0,3.7071925e-7
19,1,1,0.3,2,3160,11,0,9,10,0,25,6e-1,2e-1,1.4e-1,1e0,1.8722149034158667e-4,9.280944e-4,1.1075389e0,3.888618e-7
19,1,1,0.3,2,3200,11,0,10,11,0,25,6e-1,2e-1,1.4e-1,1e0,1.8000769238548135e-4,9.538982e-4,1.1207193e0,4.0595435e-7
19,1,1,0.3,2,3240,10,0,0,5,0,25,4e-1,2e-1,1.4e-1,8.788578e-1,1.9404142545148586e-4,-7.8238384e-4,7.17621e-1,4.2649566e-7
19,1,1,0.3,2,3280,10,0,1,6,0,25,4e-1,2e-1,1.4e-1,8.788578e-1,1.763103809816379e-4,-8.161492e-4,7.824037e-1,4.2567504e-7
19,1,1,0.3,2,3320,11,0,11,12,0,25,6e-1,2e-1,1.4e-1,1e0,1.5410615440611787e-4,9.7404286e-4,1.1641371e0,4.0749475e-7
19,1,1,0.3,2,3360,11,0,12,13,0,25,6e-1,2e-1,1.4e-1,1e0,1.4441692873327054e-4,9.108486e-4,1.1703646e0,3.5443878e-7
19,1,1,0.3,2,3400,11,0,13,14,0,25,6e-1,2e-1,1.4e-1,1e0,1.3753114766555354e-4,8.099502e-4,1.1673405e0,2.8098881e-7
19,1,1,0.3,2,3440,11,0,14,15,0,25,6e-1,2e-1,1.4e-1,1e0,1.3432860171818254e-4,7.13666e-4,1.1596016e0,2.1960956e-7
19,1,1,0.3,2,3480,11,0,15,16,0,25,6e-1,2e-1,1.4e-1,1e0,1.333837864028747e-4,6.3961744e-4,1.1511463e0,1.7769699e-7
19,1,1,0.3,2,3520,11,0,16,17,0,25,6e-1,2e-1,1.4e-1,1e0,1.3337340710042615e-4,5.8587885e-4,1.143697e0,1.5006336e-7
19,1,1,0.3,2,3560,11,0,17,18,0,25,6e-1,2e-1,1.4e-1,1e0,1.3359340487616888e-4,5.474312e-4,1.1376092e0,1.3171521e-7
19,1,1,0.3,2,3600,11,0,18,19,0,25,6e-1,2e-1,1.4e-1,1e0,1.3375521736499018e-4,5.200937e-4,1.1327463e0,1.1939896e-7
41,0,0,0.0,1,1760,18,1,0,0,0,9,4e-1,6e-1,1.4e-1,8.133355e-1,1.743869479437379e-6,6.125893e-4,5.976529e-1,3.1394947e-7
41,0,0,0.0,1,1800,15,1,0,0,0,10,6e-1,4e-1,1.4e-1,8.133355e-1,7.694674894987034e-8,-2.6131485e-4,1.1979842e0,2.8500146e-8
41,0,0,0.0,1,1840,17,1,0,0,0,11,2e-1,6e-1,1.4e-1,8.7885773e-1,1.7114313199519895e-7,-1.19012475e-4,2.3905233e-1,2.962525e-8
41,0,0,0.0,2,2520,11,1,0,0,0,12,6e-1,2e-1,1.4e-1,8.7885773e-1,3.9448328767574746e-7,-3.870287e-4,6.590103e-1,1.1364862e-7
41,0,0,0.0,2,2560,22,1,0,0,0,13,4e-1,8e-1,1.4e-1,8.7885773e-1,4.465384134740004e-7,4.3990774e-5,1.8783716e-2,5.151239e-8
41,0,0,0.0,2,3080,19,1,0,0,0,14,6e-1,6e-1,1.4e-1,8.133354e-1,2.5092808626020426e-7,-2.819603e-4,5.549972e-1,7.162343e-8
41,0,0,0.0,2,3120,9,1,0,0,0,15,2e-1,2e-1,1.4e-1,9.4965845e-1,6.777394281069594e-7,4.1662387e-4,4.493651e-1,1.9313408e-7
41,0,0,0.0,2,3160,25,1,0,1,0,16,2e-1,2e-1,9e-2,1e0,6.862493669522502e-8,-9.561474e-5,5.4879105e-1,8.32938e-9
41,0,0,0.0,2,3200,13,1,0,0,0,17,2e-1,4e-1,1.4e-1,8.788578e-1,1.1229252399969154e-7,-1.3610315e-4,8.454011e-1,1.0955785e-8
41,0,0,0.0,2,3240,27,1,0,1,0,18,6e-1,2e-1,9e-2,1e0,3.3468373338654005e-8,-8.162382e-5,3.7160623e-1,8.964392e-9
41,0,0,0.0,2,3280,12,1,0,0,0,19,8e-1,2e-1,1.4e-1,9.4965845e-1,9.431585636421713e-8,9.008404e-5,2.7991232e-1,1.4495851e-8
41,0,0,0.0,2,3320,14,1,0,0,0,20,4e-1,4e-1,1.4e-1,8.1333554e-1,3.873957205910282e-8,-1.0029468e-4,9.0080565e-1,5.583348e-9
41,0,0,0.0,2,3360,30,1,0,1,0,21,4e-1,4e-1,9e-2,1e0,1.1422079633288244e-7,-2.2298879e-4,1.6129446e0,1.5414045e-8
41,0,0,0.3,0,440,25,1,0,0,0,9,2e-1,2e-1,9e-2,9.4965845e-1,1.0003459588031126e-3,4.524772e-3,6.182196e-1,1.6558486e-5
41,0,0,0.3,0,480,28,1,0,0,0,10,8e-1,2e-1,9e-2,9.4965845e-1,1.1361445540125274e-3,3.7199894e-3,3.814948e-1,1.8136972e-5
41,0,0,0.3,0,520,29,1,0,0,0,11,2e-1,4e-1,9e-2,8.788578e-1,3.1232889192462347e-4,2.5727458e-3,6.331103e-1,5.227384e-6
41,0,0,0.3,0,560,37,1,0,0,0,12,2e-1,8e-1,9e-2,9.4965845e-1,1.7994014083424077e-4,4.7392066e-5,3.4941483e-4,3.2139565e-6
41,0,0,0.3,0,600,31,1,0,0,0,13,6e-1,4e-1,9e-2,8.133355e-1,1.8356808202109852e-4,-2.2564624e-3,1.2047198e0,2.1131978e-6
41,0,0,0.3,0,640,26,1,0,0,0,14,4e-1,2e-1,9e-2,8.788578e-1,1.7194149685333324e-4,-1.675724e-3,1.1148458e0,1.2593899e-6
41,0,0,0.3,0,680,35,1,0,0,0,15,6e-1,6e-1,9e-2,8.133354e-1,9.387635426032329e-5,-7.002119e-4,1.8345281e-1,1.3363019e-6
41,0,0,0.3,0,720,32,1,0,0,0,16,8e-1,4e-1,9e-2,8.7885773e-1,7.026477250696203e-5,8.6600194e-4,9.3957174e-1,3.990964e-7
41,0,0,0.3,0,760,30,1,0,0,0,17,4e-1,4e-1,9e-2,8.1333554e-1,1.3814899437578123e-4,-8.923429e-4,1.547219e0,2.5732484e-7
41,0,0,0.3,0,800,20,1,0,0,0,18,8e-1,6e-1,1.4e-1,8.788577e-1,2.4984345913301482e-5,2.3316422e-4,2.0652875e-1,1.316174e-7
41,0,0,0.3,0,840,18,1,0,0,0,19,4e-1,6e-1,1.4e-1,8.133355e-1,9.897550415844366e-5,-4.229882e-4,6.607127e-1,1.353985e-7
41,0,0,0.3,0,880,38,1,0,0,0,20,4e-1,8e-1,9e-2,8.7885773e-1,7.795313463550094e-5,1.1433627e-5,9.2614544e-5,7.0576294e-7
41,0,0,0.3,0,920,11,1,0,0,0,21,6e-1,2e-1,1.4e-1,8.7885773e-1,8.843363141330199e-5,4.2409002e-4,6.06846e-1,1.4818615e-7
41,0,0,0.3,0,960,27,1,0,1,0,22,6e-1,2e-1,9e-2,1e0,7.403545648487661e-5,-3.899496e-4,3.1418806e-1,2.419899e-7
41,0,0,0.3,0,1000,14,1,0,1,0,23,4e-1,4e-1,1.4e-1,1e0,9.80579196490228e-5,2.3945668e-4,1.05224e0,2.7246399e-8
41,0,0,0.3,0,1040,13,1,0,1,0,24,2e-1,4e-1,1.4e-1,1e0,7.346847976284784e-5,7.4358337e-4,2.4925478e0,1.1091387e-7
41,0,0,0.3,0,1080,17,0,0,0,0,25,2e-1,6e-1,1.4e-1,8.7885773e-1,4.5289740588973285e-5,-6.139745e-4,1.0127922e0,1.861017e-7
41,0,0,0.3,0,1120,39,0,0,0,0,25,6e-1,8e-1,9e-2,8.788577e-1,2.778763496760463e-6,-3.6980389e-6,2.0159455e-4,3.3918305e-8
41,0,0,0.3,0,1160,39,0,1,1,0,25,6e-1,8e-1,9e-2,8.788577e-1,2.8227298300378544e-6,-3.639057e-6,1.9969586e-4,3.3157264e-8
41,0,0,0.3,0,1200,39,0,2,2,0,25,6e-1,8e-1,9e-2,8.788577e-1,2.7496428321681045e-6,-3.292256e-6,1.9891186e-4,2.7245608e-8
41,0,0,0.3,1,1240,39,0,3,3,1,25,6e-1,8e-1,9e-2,8.788577e-1,2.673509945150868e-6,-2.9298553e-6,1.9853018e-4,2.161901e-8
41,0,0,0.3,1,1280,40,0,0,0,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.7766661364303887e-6,-2.026253e-5,1.1622864e-2,1.7662176e-8
41,0,0,0.3,1,1320,40,0,1,1,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.7946864246992486e-6,-1.8796556e-5,1.1701469e-2,1.5096845e-8
41,0,0,0.3,1,1360,22,0,0,1,0,25,4e-1,8e-1,1.4e-1,1e0,2.566294710461449e-3,1.3985556e-3,5.7127266e-3,1.7119301e-4
41,0,0,0.3,1,1400,21,0,0,1,0,25,2e-1,8e-1,1.4e-1,1e0,1.9649956187699765e-2,5.332228e-4,2.8580576e-4,4.974122e-4
41,0,0,0.3,1,1440,33,0,0,1,0,25,2e-1,6e-1,9e-2,8.7885773e-1,9.60265416899095e-3,4.345571e-3,4.4306833e-2,2.1310471e-4
41,0,0,0.3,1,1480,33,0,1,2,0,25,2e-1,6e-1,9e-2,8.7885773e-1,3.887623666274103e-3,6.5691695e-3,1.8913321e-1,1.1408358e-4
41,0,0,0.3,1,1520,39,0,4,4,1,25,6e-1,8e-1,9e-2,8.788577e-1,7.5128862600731415e-6,-9.422251e-6,2.1064618e-4,2.1072974e-7
41,0,0,0.3,1,1560,23,0,0,5,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,2.2583395366341002e-5,6.8780704e-5,2.0216256e-2,1.1700448e-7
41,0,0,0.3,1,1600,39,0,5,6,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.449534521469311e-6,6.6924176e-6,1.4031277e-4,1.5960221e-7
41,0,0,0.3,1,1640,23,0,1,7,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.7958913608979048e-5,6.0574017e-5,2.0814603e-2,8.814032e-8
41,0,0,0.3,1,1680,22,0,1,2,0,25,4e-1,8e-1,1.4e-1,1e0,4.7964197862754606e-5,8.5074615e-5,7.5611226e-2,4.7861214e-8
41,0,0,0.3,1,1720,22,0,2,3,0,25,4e-1,8e-1,1.4e-1,1e0,4.537878753250835e-5,7.939627e-5,7.921532e-2,3.9788816e-8
41,0,0,0.3,1,1760,22,0,3,4,0,25,4e-1,8e-1,1.4e-1,1e0,4.3435310360931027e-5,7.4483076e-5,8.266421e-2,3.3555807e-8
41,0,0,0.3,1,1800,22,0,4,5,0,25,4e-1,8e-1,1.4e-1,1e0,4.186662270736843e-5,7.001219e-5,8.599538e-2,2.8499825e-8
41,0,0,0.3,1,1840,22,0,5,6,0,25,4e-1,8e-1,1.4e-1,1e0,4.0538847524357055e-5,6.6042405e-5,8.923011e-2,2.4440174e-8
41,0,0,0.3,1,1880,22,0,6,7,0,25,4e-1,8e-1,1.4e-1,1e0,3.9378504875796174e-5,6.231004e-5,9.241219e-2,2.1006652e-8
41,0,0,0.3,1,1920,22,0,7,8,0,25,4e-1,8e-1,1.4e-1,1e0,3.834756063108921e-5,5.8992155e-5,9.555165e-2,1.8210436e-8
41,0,0,0.3,1,1960,22,0,8,9,0,25,4e-1,8e-1,1.4e-1,1e0,3.7415201995671756e-5,5.585395e-5,9.8682955e-2,1.5806497e-8
41,0,0,0.3,1,2000,22,0,9,10,0,25,4e-1,8e-1,1.4e-1,1e0,3.6561335307216296e-5,5.298553e-5,1.0181115e-1,1.3787618e-8
41,0,0,0.3,1,2040,22,0,10,11,0,25,4e-1,8e-1,1.4e-1,1e0,3.5767473640304594e-5,5.025208e-5,1.0495343e-1,1.203044e-8
41,0,0,0.3,1,2080,22,0,11,12,0,25,4e-1,8e-1,1.4e-1,1e0,3.502353432347908e-5,4.777254e-5,1.0810384e-1,1.0555665e-8
41,0,0,0.3,1,2120,22,0,12,13,0,25,4e-1,8e-1,1.4e-1,1e0,3.432175604594362e-5,4.5434357e-5,1.1127222e-1,9.275813e-9
41,0,0,0.3,1,2160,22,0,13,14,0,25,4e-1,8e-1,1.4e-1,1e0,3.3653157810080756e-5,4.3242773e-5,1.1445402e-1,8.168946e-9
41,0,0,0.3,1,2200,22,0,14,15,0,25,4e-1,8e-1,1.4e-1,1e0,3.301568908480182e-5,4.1049367e-5,1.1765992e-1,7.1606823e-9
41,0,0,0.3,1,2240,40,0,2,2,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.8107173808707476e-6,-1.2967877e-5,1.1898813e-2,7.0664967e-9
41,0,0,0.3,1,2280,40,0,3,3,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.8210275182255743e-6,-1.3027365e-5,1.18971495e-2,7.1324746e-9
41,0,0,0.3,1,2320,40,0,4,4,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.8324862678402343e-6,-1.3052135e-5,1.1895335e-2,7.1607156e-9
41,0,0,0.3,1,2360,40,0,5,5,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.8451572591402223e-6,-1.3053292e-5,1.189361e-2,7.1630244e-9
41,0,0,0.3,1,2400,40,0,6,6,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.8590223987651637e-6,-1.3022787e-5,1.1892024e-2,7.130535e-9
41,0,0,0.3,2,2440,40,0,7,7,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.8736006408437045e-6,-1.2980304e-5,1.1890785e-2,7.0848265e-9
41,0,0,0.3,2,2480,40,0,8,8,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.889212684218402e-6,-1.2915954e-5,1.1889924e-2,7.015262e-9
41,0,0,0.3,2,2520,40,0,9,9,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.9052291834293274e-6,-1.283037e-5,1.188949e-2,6.922853e-9
41,0,0,0.3,2,2560,40,0,10,10,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.92211785917245e-6,-1.2737797e-5,1.1889677e-2,6.823208e-9
41,0,0,0.3,2,2600,40,0,11,11,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.9392668181746657e-6,-1.26267605e-5,1.1890419e-2,6.704351e-9
41,0,0,0.3,2,2640,40,0,12,12,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.956930373088611e-6,-1.2509356e-5,1.1891841e-2,6.579468e-9
41,0,0,0.3,2,2680,40,0,13,13,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.9750319461007908e-6,-1.2377512e-5,1.1893894e-2,6.440397e-9
41,0,0,0.3,2,2720,40,0,14,14,1,25,8e-1,8e-1,9e-2,9.496584e-1,1.9934556441842624e-6,-1.2233488e-5,1.1896626e-2,6.2899437e-9
41,0,0,0.3,2,2760,40,0,15,15,1,25,8e-1,8e-1,9e-2,9.496584e-1,2.0121322629879713e-6,-1.2092392e-5,1.1900172e-2,6.1438588e-9
41,0,0,0.3,2,2800,40,0,16,16,1,25,8e-1,8e-1,9e-2,9.496584e-1,2.0309392999767127e-6,-1.19372735e-5,1.1904357e-2,5.9851404e-9
41,0,0,0.3,2,2840,40,0,17,17,1,25,8e-1,8e-1,9e-2,9.496584e-1,2.0501482941908367e-6,-1.177448e-5,1.1909228e-2,5.820629e-9
41,0,0,0.3,2,2880,40,0,18,18,1,25,8e-1,8e-1,9e-2,9.496584e-1,2.0696508640204896e-6,-1.1604261e-5,1.1914782e-2,5.6509166e-9
41,0,0,0.3,2,2920,40,0,19,19,1,25,8e-1,8e-1,9e-2,9.496584e-1,2.089223878175505e-6,-1.1430068e-5,1.19210435e-2,5.479657e-9
41,0,0,0.3,2,2960,40,0,20,20,1,25,8e-1,8e-1,9e-2,9.496584e-1,2.1092259221896937e-6,-1.1256717e-5,1.1928006e-2,5.311603e-9
41,0,0,0.3,2,3000,40,0,21,21,1,25,8e-1,8e-1,9e-2,9.496584e-1,2.1290827243889593e-6,-1.1068934e-5,1.1935494e-2,5.1326454e-9
41,0,1,0.0,2,2440,18,1,0,0,0,9,4e-1,6e-1,1.4e-1,8.133355e-1,5.357630796574188e-7,-4.5956468e-4,6.50552e-1,1.6232346e-7
41,0,1,0.0,2,2480,16,1,0,0,0,10,8e-1,4e-1,1.4e-1,8.7885773e-1,1.1894483622029388e-7,1.0994992e-4,3.9747304e-1,1.5207302e-8
41,0,1,0.0,2,2520,9,1,0,0,0,11,2e-1,2e-1,1.4e-1,9.4965845e-1,6.213103057963099e-8,-8.44946e-5,4.0812767e-1,8.746451e-9
41,0,1,0.0,2,2560,19,1,0,0,0,12,6e-1,6e-1,1.4e-1,8.133354e-1,3.443408450652107e-8,1.0149995e-4,6.262617e-1,8.225188e-9
41,0,1,0.0,2,2600,15,1,0,0,0,13,6e-1,4e-1,1.4e-1,8.133355e-1,1.5819161046042083e-7,2.3057013e-4,9.1522425e-1,2.9043475e-8
